# Battery data exported from 'SOC vs EMF Summary_2023.11.15.xlsx'  
# into battery_VLoad.dat and from there to here using script/process_battery_data.py script
# Columns are:
#  1 - SOC in percent
#  2,3 open circuit Voltage [Volts], R_internal [Ohms] at 0 degree C
#  4,5 open circuit Voltage [Volts], R_internal [Ohms] at 20 degree C
#  6,7 open circuit Voltage [Volts], R_internal [Ohms] at 40 degree C
1.550000000000000000e+01 2.738662574402044925e+01 2.888945984005846790e-01 2.720792755274572627e+01 3.114866295210604319e-01 2.715671953083282730e+01 3.332942427590268042e-01
1.600000000000000000e+01 2.744353141170468646e+01 2.812648030300270996e-01 2.726763283943373040e+01 2.876390735439746105e-01 2.721289368270184994e+01 3.088233567013319858e-01
1.650000000000000000e+01 2.749303612025535415e+01 2.824593788643748327e-01 2.733626563014450284e+01 2.542037296396560397e-01 2.727604834185777705e+01 2.802295782874122398e-01
1.700000000000000000e+01 2.754110897075110387e+01 2.898363030828442488e-01 2.740304229618276466e+01 2.315380925972563564e-01 2.734766513082112027e+01 2.440571137074209196e-01
1.750000000000000000e+01 2.758472294529239122e+01 3.006359198963128865e-01 2.745848553218610277e+01 2.258298314977696675e-01 2.740851148408282967e+01 2.281590168950118347e-01
1.800000000000000000e+01 2.762586537069214998e+01 3.135112280426444742e-01 2.750856924475142762e+01 2.358676437262564318e-01 2.746101562272395924e+01 2.292825195502546376e-01
1.850000000000000000e+01 2.766547090932094832e+01 3.229483521336771190e-01 2.755516284387022097e+01 2.465978925473619465e-01 2.751008797120941551e+01 2.379434390490385021e-01
1.900000000000000000e+01 2.770509655993935638e+01 3.337958864527302838e-01 2.760078742368521176e+01 2.601131535317661170e-01 2.755721530701117672e+01 2.521262799408474642e-01
1.950000000000000000e+01 2.774623475346021095e+01 3.453849773194187511e-01 2.764444702094563056e+01 2.764155297905427355e-01 2.760234955255244671e+01 2.663366268178684049e-01
2.000000000000000000e+01 2.778686794795659054e+01 3.563058435674578139e-01 2.768557784279727940e+01 2.892813115427678161e-01 2.764550542613224593e+01 2.819534446534493477e-01
2.050000000000000000e+01 2.782548603673219390e+01 3.658397586169713778e-01 2.772620629767894940e+01 3.014853815127405690e-01 2.768665418096442110e+01 2.962118002636812686e-01
2.100000000000000000e+01 2.786412621359223607e+01 3.767912679611652993e-01 2.776587235268693732e+01 3.164882551793686827e-01 2.772731783015635543e+01 3.111983323564935788e-01
2.150000000000000000e+01 2.790574984768663214e+01 3.864184646095391584e-01 2.780502024961335295e+01 3.294416100420819449e-01 2.776749745187373364e+01 3.269152425041870202e-01
2.200000000000000000e+01 2.794776557523706728e+01 3.883970585042028079e-01 2.784468235611026543e+01 3.431319149609400321e-01 2.780715878439130151e+01 3.405848048912080706e-01
2.250000000000000000e+01 2.799070205087895147e+01 3.847978468004150110e-01 2.788433214977404973e+01 3.554657650903819688e-01 2.784682614160785619e+01 3.542916623480402150e-01
2.300000000000000000e+01 2.803705243539210201e+01 3.749272986766306048e-01 2.792540235648031910e+01 3.615717394835777920e-01 2.788495251501838013e+01 3.645316208661344426e-01
2.350000000000000000e+01 2.808342587514690081e+01 3.664253923293320225e-01 2.796690806200719237e+01 3.628081428954580967e-01 2.792498660578386449e+01 3.678461764687982472e-01
2.400000000000000000e+01 2.813082078674653630e+01 3.593119394493124452e-01 2.801183064674485124e+01 3.577915884878338781e-01 2.796794523609447580e+01 3.656169410380645801e-01
2.450000000000000000e+01 2.817821819988642673e+01 3.521722725014196365e-01 2.805870099620408809e+01 3.485746651221641179e-01 2.801386710815200587e+01 3.606175859825407337e-01
2.500000000000000000e+01 2.822416175324215004e+01 3.485150023474592462e-01 2.810610108881297720e+01 3.414380717709227242e-01 2.806179021365312565e+01 3.556251340419450679e-01
2.550000000000000000e+01 2.826958034845670653e+01 3.427182132749645449e-01 2.815402902102870186e+01 3.363921531987056346e-01 2.810973250911678178e+01 3.520184753233131514e-01
2.600000000000000000e+01 2.831645872256265051e+01 3.333801735418249756e-01 2.820146671040266639e+01 3.320259544850086009e-01 2.815720213106019543e+01 3.505023334683012859e-01
2.650000000000000000e+01 2.835930912457022046e+01 3.211281991642418454e-01 2.824839730586090170e+01 3.269312761846607240e-01 2.820265465151327078e+01 3.475446064200979346e-01
2.700000000000000000e+01 2.839761276236089316e+01 3.038199434427389933e-01 2.829483734492630376e+01 3.225192542678396723e-01 2.824703929899096622e+01 3.389155284121085354e-01
2.750000000000000000e+01 2.843243519397841013e+01 2.871386045408180765e-01 2.833821581705573678e+01 3.123909956169597102e-01 2.828887011701488063e+01 3.252789936543293847e-01
2.800000000000000000e+01 2.846676153589433156e+01 2.696986594474022336e-01 2.837906145714034523e+01 2.986567531635975214e-01 2.832918536757567907e+01 3.094595248592340586e-01
2.850000000000000000e+01 2.849665605095541565e+01 2.585861713375792736e-01 2.841739361627252336e+01 2.827253335180882066e-01 2.836703257478275120e+01 2.956943604078910437e-01
2.900000000000000000e+01 2.852753105007624512e+01 2.446058962455961994e-01 2.845176220101580000e+01 2.695565281453762840e-01 2.840340835152454702e+01 2.840059164847535955e-01
2.950000000000000000e+01 2.855643615065398677e+01 2.334335594684048554e-01 2.848517571268079607e+01 2.606178422289728847e-01 2.843781669685087365e+01 2.751103984579680861e-01
3.000000000000000000e+01 2.858730290521749140e+01 2.165366554929780418e-01 2.851760484281030017e+01 2.530741320200588507e-01 2.847076135864697477e+01 2.697365611268183749e-01
3.050000000000000000e+01 2.861571462519658127e+01 2.045921404298429447e-01 2.854753032771092336e+01 2.447774024398787496e-01 2.850321380955722361e+01 2.650573115711177263e-01
3.100000000000000000e+01 2.864461754643206604e+01 1.904784933162280702e-01 2.857695272256439267e+01 2.357441400388425867e-01 2.853668001261586085e+01 2.618023858842500884e-01
3.150000000000000000e+01 2.867204933470518924e+01 1.799102154247257668e-01 2.860636718463232597e+01 2.252614834210213690e-01 2.856864046556401959e+01 2.578113947982852427e-01
3.200000000000000000e+01 2.869850177712732986e+01 1.721849893372374707e-01 2.863528053571740273e+01 2.140370529955120393e-01 2.860058925855346956e+01 2.523809747932666547e-01
3.250000000000000000e+01 2.872395642940449889e+01 1.644394244416587103e-01 2.866520841110083850e+01 2.042295150709066420e-01 2.863102134125043463e+01 2.447777675323078994e-01
3.300000000000000000e+01 2.874692475605725051e+01 1.588220657227836785e-01 2.869413046508790899e+01 1.929595476222826234e-01 2.866044419825886536e+01 2.357166214693212636e-01
3.350000000000000000e+01 2.876890169803779074e+01 1.546285283730468307e-01 2.872204837839249336e+01 1.802239714255879643e-01 2.868987015929450379e+01 2.266362257415752424e-01
3.400000000000000000e+01 2.879138293216629663e+01 1.511507396061275155e-01 2.874798025915296407e+01 1.688887409774758319e-01 2.871780454086429302e+01 2.182430854894302774e-01
3.450000000000000000e+01 2.881286464208243103e+01 1.476621937093263170e-01 2.877594768118711244e+01 1.632984219092633027e-01 2.874424668185851317e+01 2.105406680553859045e-01
3.500000000000000000e+01 2.883485028351453394e+01 1.448916023253372376e-01 2.880090125171438231e+01 1.548005307720351220e-01 2.877069103232533820e+01 2.028236282221063669e-01
3.550000000000000000e+01 2.885534656038815271e+01 1.442732671980587744e-01 2.882785737576966767e+01 1.462977488179685037e-01 2.879763287842482811e+01 1.943754780706320184e-01
3.600000000000000000e+01 2.887583600283977958e+01 1.422101826860135143e-01 2.885132612387786111e+01 1.399257682991917329e-01 2.882358633730007114e+01 1.873456888075480664e-01
3.650000000000000000e+01 2.889632561600220839e+01 1.401440207623885492e-01 2.887729951172213205e+01 1.342766572704920391e-01 2.885152438390350937e+01 1.774304250389925064e-01
3.700000000000000000e+01 2.891731870525987702e+01 1.388000702147527132e-01 2.890078339475095603e+01 1.307734801387525903e-01 2.888144212458017179e+01 1.631751519961213426e-01
3.750000000000000000e+01 2.893881515973530227e+01 1.381798326122631593e-01 2.892426168579725854e+01 1.258182616667815334e-01 2.891385631279506185e+01 1.467342042125646395e-01
3.800000000000000000e+01 2.895881494207227291e+01 1.382753336516041320e-01 2.894624376425066359e+01 1.215721761901491921e-01 2.894329882873234183e+01 1.345835604463946067e-01
3.850000000000000000e+01 2.898031801242235517e+01 1.391024735403728063e-01 2.896923211018675204e+01 1.187719483482328059e-01 2.897026127027959319e+01 1.260183634742833569e-01
3.900000000000000000e+01 2.900031120689655495e+01 1.377485217672397289e-01 2.899222075055187631e+01 1.159671169977926075e-01 2.899473474279604446e+01 1.196013441859682253e-01
3.950000000000000000e+01 2.902030447966919624e+01 1.363925689455565138e-01 2.901520968464587469e+01 1.131576822298802354e-01 2.901822610104073163e+01 1.175219842907843371e-01
4.000000000000000000e+01 2.904080103648353273e+01 1.357629301544403533e-01 2.903620953299352081e+01 1.132395828213269701e-01 2.904121490306808084e+01 1.147111011328820346e-01
4.050000000000000000e+01 2.906179441873268843e+01 1.344080758133603670e-01 2.905670670934214073e+01 1.125931365013000257e-01 2.906420933113129479e+01 1.133487836085870920e-01
4.100000000000000000e+01 2.908380705554695211e+01 1.374180866625406561e-01 2.908069601623080302e+01 1.097781475387285405e-01 2.908670649614082393e+01 1.127093873274551544e-01
4.150000000000000000e+01 2.910480683399474344e+01 1.375173127093748948e-01 2.910319327904340270e+01 1.091355252035888096e-01 2.910970104261495095e+01 1.113430685119968649e-01
4.200000000000000000e+01 2.912630337155805904e+01 1.368907741536762590e-01 2.912419313967861711e+01 1.092142757262067471e-01 2.913219826994370365e+01 1.107008465742120723e-01
4.250000000000000000e+01 2.914830314258268018e+01 1.369941752298631521e-01 2.914769041941847405e+01 1.085737281876668486e-01 2.915519811353112445e+01 1.107882471685824599e-01
4.300000000000000000e+01 2.917080613976449044e+01 1.378291659896128396e-01 2.917118772068149823e+01 1.079320054334782231e-01 2.917870056719845806e+01 1.116069953304649753e-01
4.350000000000000000e+01 2.919330267529887379e+01 1.372056774260944356e-01 2.919418757278893395e+01 1.080171059806807332e-01 2.920319778789850318e+01 1.109706484059864440e-01
4.400000000000000000e+01 2.921681216093646327e+01 1.395072969315302447e-01 2.921718742512920386e+01 1.081022065270216964e-01 2.922670023779789616e+01 1.117905965904247151e-01
4.450000000000000000e+01 2.923981191538843305e+01 1.396171231040220784e-01 2.924168980729443135e+01 1.089238804678263478e-01 2.925170006666325051e+01 1.118862222450121152e-01
4.500000000000000000e+01 2.926531491542798591e+01 1.404704884059458092e-01 2.926669477047136070e+01 1.104803022414704711e-01 2.927620252083618269e+01 1.127118202947806624e-01
4.550000000000000000e+01 2.928931465737990436e+01 1.405856896445766002e-01 2.929119203851012543e+01 1.098405298555860110e-01 2.930170498097367826e+01 1.135425181987278764e-01
4.600000000000000000e+01 2.931482428491019832e+01 1.429066066110629973e-01 2.931719186819933753e+01 1.099380304942514375e-01 2.932771011848947396e+01 1.151096127849288303e-01
4.650000000000000000e+01 2.934083067773215348e+01 1.445003339121685992e-01 2.934519168512522924e+01 1.100430311807819306e-01 2.935471530770409387e+01 1.166832816518780097e-01
4.700000000000000000e+01 2.936834050667393470e+01 1.468382974666298246e-01 2.937019666326182943e+01 1.116052526796057764e-01 2.938221782043428121e+01 1.175271287182629992e-01
4.750000000000000000e+01 2.939684358682155363e+01 1.477156859762220054e-01 2.939820168038642123e+01 1.131815235305122097e-01 2.941072033797453855e+01 1.183763756396535166e-01
4.800000000000000000e+01 2.942385013679541217e+01 1.493224855557628017e-01 2.942721208414041456e+01 1.162358122676463018e-01 2.944022839673912983e+01 1.207030635733680468e-01
4.850000000000000000e+01 2.945436018876892703e+01 1.516862450278396723e-01 2.945670919830937251e+01 1.156159413966357380e-01 2.947023376314896126e+01 1.222995298829320648e-01
4.900000000000000000e+01 2.948536683059182195e+01 1.533200924809213217e-01 2.948571435112173589e+01 1.172040104542928923e-01 2.950074203827054120e+01 1.246385898883073384e-01
4.950000000000000000e+01 2.951538068778587132e+01 1.564274823547346926e-01 2.951922778549409188e+01 1.210269660794727059e-01 2.953225044020045686e+01 1.269865231071358180e-01
5.000000000000000000e+01 2.954689112077572588e+01 1.588103352258303513e-01 2.954973033384659686e+01 1.218907373728848054e-01 2.956525601217656885e+01 1.286066363470316221e-01
5.050000000000000000e+01 2.958190532934435168e+01 1.619564933218378966e-01 2.958323851536355065e+01 1.242475982354751401e-01 2.959876461645016121e+01 1.309721915722077690e-01
5.100000000000000000e+01 2.961692733780156672e+01 1.665904087248646637e-01 2.961774682198025133e+01 1.266137573360339996e-01 2.963377638483472865e+01 1.340903368586235100e-01
5.150000000000000000e+01 2.965294212966866283e+01 1.697580313076463288e-01 2.965325525241965821e+01 1.289894396519741249e-01 2.966928528093295014e+01 1.364760877077065282e-01
5.200000000000000000e+01 2.969046897945436214e+01 1.751682330212197547e-01 2.968877587281269825e+01 1.343392141755232194e-01 2.970580062614667582e+01 1.403570670414570065e-01
5.250000000000000000e+01 2.972800479354133785e+01 1.820778456395601153e-01 2.972678164264209144e+01 1.359974489849123391e-01 2.974331634334128793e+01 1.442520157347940424e-01
5.300000000000000000e+01 2.977002907338047066e+01 1.868002925645384227e-01 2.976630319827991400e+01 1.413870598081713448e-01 2.978183242952839649e+01 1.481613086630974296e-01
5.350000000000000000e+01 2.981258446263249695e+01 1.967553425466250228e-01 2.980632221700329154e+01 1.460478211366849910e-01 2.982234886996177181e+01 1.520904207631953997e-01
5.400000000000000000e+01 2.985864709625560565e+01 2.075086026810225026e-01 2.984834176494237568e+01 1.507306740870422990e-01 2.986287271661782938e+01 1.575227214198398340e-01
5.450000000000000000e+01 2.990673242827526934e+01 2.212989800307626209e-01 2.989037591167614138e+01 1.584150076681162256e-01 2.990539729142284031e+01 1.629800847617455251e-01
5.500000000000000000e+01 2.995786527355876672e+01 2.411468845478512979e-01 2.993541904125605768e+01 1.676336533689662400e-01 2.994943393769407791e+01 1.707068265551422437e-01
5.550000000000000000e+01 3.001350299042066183e+01 2.603497365581017853e-01 2.998247231672337065e+01 1.783900897154956089e-01 2.999498409708445834e+01 1.807139458150658351e-01
5.600000000000000000e+01 3.006615070680193469e+01 2.795937984267420351e-01 3.003356271434754987e+01 1.952108423567420759e-01 3.004354535166261897e+01 1.922717097493594207e-01
5.650000000000000000e+01 3.011774324705725903e+01 2.913651090847213521e-01 3.008767966231262037e+01 2.151171904144657532e-01 3.009463281717285810e+01 2.076442335615071022e-01
5.700000000000000000e+01 3.016428664257534109e+01 2.970928765706316588e-01 3.014480732484075887e+01 2.351169028662429272e-01 3.014723150282785724e+01 2.238323310915036057e-01
5.750000000000000000e+01 3.021080429997185846e+01 2.998163423227807600e-01 3.019689071400185654e+01 2.475998961451843228e-01 3.019982664988906862e+01 2.385655694658755099e-01
5.800000000000000000e+01 3.025878914318764146e+01 2.987800822110217580e-01 3.024692207234013708e+01 2.525464006959594609e-01 3.025087831404958649e+01 2.465303417404962338e-01
5.850000000000000000e+01 3.030576120708145638e+01 2.962141592007774271e-01 3.029590958904109144e+01 2.514409504109567095e-01 3.029988768606224170e+01 2.484445209742891236e-01
5.900000000000000000e+01 3.035418933878035475e+01 2.883422012815859414e-01 3.034486488267861759e+01 2.457793944503044170e-01 3.035035939636567193e+01 2.450652728743474562e-01
5.950000000000000000e+01 3.040160762158517116e+01 2.789144250719566842e-01 3.039729549454707325e+01 2.363266025298964845e-01 3.040129538987845592e+01 2.363577033436949915e-01
6.000000000000000000e+01 3.044851158551604797e+01 2.671679358370986357e-01 3.045020484737023381e+01 2.230374244930124761e-01 3.045517616444202957e+01 2.185061860201276407e-01
6.050000000000000000e+01 3.049589276930644388e+01 2.515763846532232395e-01 3.050408426901831405e+01 2.036069625043024078e-01 3.051104119893151179e+01 1.960264852968633953e-01
6.100000000000000000e+01 3.054178664745751348e+01 2.366866534822059664e-01 3.055696733919133834e+01 1.825722951483296497e-01 3.056442520612485936e+01 1.742123763250895130e-01
6.150000000000000000e+01 3.058819212096444318e+01 2.225190273199839086e-01 3.060538111419703000e+01 1.652649419833368827e-01 3.061533983341499621e+01 1.561347668495813024e-01
6.200000000000000000e+01 3.063411717564104109e+01 2.106010694174694220e-01 3.065331974031905204e+01 1.517307672854209810e-01 3.066228207553323060e+01 1.425769883487704170e-01
6.250000000000000000e+01 3.067803825279113994e+01 1.970994792258180806e-01 3.069826975698742899e+01 1.396746726057088717e-01 3.070574367784272951e+01 1.328002335933315681e-01
6.300000000000000000e+01 3.071997267208125493e+01 1.850821396507102146e-01 3.074073227501179062e+01 1.298776311380755721e-01 3.074721868800208213e+01 1.260618033791925940e-01
6.350000000000000000e+01 3.076142248301420423e+01 1.753352918468202015e-01 3.078170532625115285e+01 1.223556463281508105e-01 3.078670016078475413e+01 1.208362268689198299e-01
6.400000000000000000e+01 3.080037172077922492e+01 1.647780112938301289e-01 3.082068494995213825e+01 1.163466893139305097e-01 3.082518738037307671e+01 1.171342879545831106e-01
6.450000000000000000e+01 3.084084066406186864e+01 1.580558165966843842e-01 3.085867033394364611e+01 1.118614450394539578e-01 3.086267983799109160e+01 1.149621426034839050e-01
6.500000000000000000e+01 3.087830471533131060e+01 1.497568221306452008e-01 3.089565187486850562e+01 1.058165673285729608e-01 3.089967010793055024e+01 1.120100708587514204e-01
6.550000000000000000e+01 3.091377082827890632e+01 1.414280234606238584e-01 3.093264296451951978e+01 1.028500871429719188e-01 3.093616294931471344e+01 1.098222215299350796e-01
6.600000000000000000e+01 3.095226169552856277e+01 1.392828223701240153e-01 3.096763854040526098e+01 1.014181087801729469e-01 3.097115821252138801e+01 1.083979462561755758e-01
6.650000000000000000e+01 3.098774146026623910e+01 1.340198931843499253e-01 3.100363005789668946e+01 9.843569956617714833e-02 3.100565133605328683e+01 1.061933191740178639e-01
6.700000000000000000e+01 3.102273016359093560e+01 1.310690900588286356e-01 3.103762585581957367e+01 9.699179420056384948e-02 3.103964678876915428e+01 1.047578170879025772e-01
6.750000000000000000e+01 3.105671387632219194e+01 1.265543659539873078e-01 3.107111975797367265e+01 9.476618473818021471e-02 3.107364231579963842e+01 1.033189142999655225e-01
6.800000000000000000e+01 3.108920074624465713e+01 1.228007570523318437e-01 3.110561381427721983e+01 9.253852390252510773e-02 3.110763791690106927e+01 1.018766108221464128e-01
6.850000000000000000e+01 3.112269298738854317e+01 1.205989396738675057e-01 3.113861369365898213e+01 9.263669926136437749e-02 3.114063359612081072e+01 1.004276816525086768e-01
6.900000000000000000e+01 3.115568296127490200e+01 1.176113218211898986e-01 3.117060979130909004e+01 9.117339136042158787e-02 3.117313139575914605e+01 9.975317953356803435e-02
6.950000000000000000e+01 3.118767321843687412e+01 1.146134259222433005e-01 3.120310781014646295e+01 9.048838735057500304e-02 3.120512719115526679e+01 9.829534934786186839e-02
7.000000000000000000e+01 3.121916605272430445e+01 1.123878022101939822e-01 3.123410402125888297e+01 8.901660353941277803e-02 3.123712706085731838e+01 9.839614975830041077e-02
7.050000000000000000e+01 3.125116130683818128e+01 1.109404773607240297e-01 3.126660209809220348e+01 8.832757407288914508e-02 3.126912293325657899e+01 9.693351890690364570e-02
7.100000000000000000e+01 3.128165441235234567e+01 1.087026759170750673e-01 3.129760199696461953e+01 8.841514935857461288e-02 3.130062083672784468e+01 9.624866592705995372e-02
7.150000000000000000e+01 3.131415204062080804e+01 1.080327754598567475e-01 3.132959831787931648e+01 8.693908966788541082e-02 3.133211876037277221e+01 9.556223778086291032e-02
7.200000000000000000e+01 3.134615188540803388e+01 1.081431759953408595e-01 3.136059822069162806e+01 8.702511493758123551e-02 3.136411863920418597e+01 9.565983815042715388e-02
7.250000000000000000e+01 3.137814736439544205e+01 1.066846989610577140e-01 3.139359461353465264e+01 8.554702967811946002e-02 3.139711851450774915e+01 9.576048853075123934e-02
7.300000000000000000e+01 3.141064078890817157e+01 1.044394443768796449e-01 3.142609625787564553e+01 8.642123529084431988e-02 3.142962034076265709e+01 9.664534245215569697e-02
7.350000000000000000e+01 3.144164491197938460e+01 1.061145734220707709e-01 3.146059790848841686e+01 8.730261580394232945e-02 3.146362021072035375e+01 9.674989285203297595e-02
7.400000000000000000e+01 3.147564049816524445e+01 1.046555703436026774e-01 3.149409957452213149e+01 8.818292119133951112e-02 3.149762008095880716e+01 9.685444325105253827e-02
7.450000000000000000e+01 3.151263201904006550e+01 1.016273867385968366e-01 3.152960124645172968e+01 8.907055147877347701e-02 3.153312190403703852e+01 9.775192209748420624e-02
7.500000000000000000e+01 3.154763187257309909e+01 1.017402622109499916e-01 3.156409935369407904e+01 8.837892180965804811e-02 3.156912176502265410e+01 9.786352252842882293e-02
7.550000000000000000e+01 3.158414212892603246e+01 1.058059238680980341e-01 3.160160101577456615e+01 8.927395213043648470e-02 3.160612557742200579e+01 9.955850443112163051e-02
7.600000000000000000e+01 3.162214195813041329e+01 1.059332244402633738e-01 3.163909911817693654e+01 8.858892246910607393e-02 3.164362742743376344e+01 1.004677079178997734e-01
7.650000000000000000e+01 3.166163967278871638e+01 1.052740230879796318e-01 3.167760077341962344e+01 8.948865281509203740e-02 3.168262727057523875e+01 1.005915334159227376e-01
7.700000000000000000e+01 3.170063950095424588e+01 1.054036986593264447e-01 3.171760424056120087e+01 9.118751280838530149e-02 3.172262711009535252e+01 1.007185339254491746e-01
7.750000000000000000e+01 3.174063932515240793e+01 1.055366992438675489e-01 3.175960410270942091e+01 9.130826320470915303e-02 3.176412895101372413e+01 1.016443873567561690e-01
7.800000000000000000e+01 3.178213705871247896e+01 1.048801477062471371e-01 3.180110578283702338e+01 9.222259322977520435e-02 3.180562677838738139e+01 1.009820599786191847e-01
7.850000000000000000e+01 3.182363481389539217e+01 1.042215209844927631e-01 3.184460382483631591e+01 9.155263900359718321e-02 3.184812861090177805e+01 1.019131884451143638e-01
7.900000000000000000e+01 3.186663877426137859e+01 1.059556510755802622e-01 3.188760368482947882e+01 9.167626440611682803e-02 3.189212843346293980e+01 1.020539890129187055e-01
7.950000000000000000e+01 3.191113650465356244e+01 1.053058495346443774e-01 3.193210174746336349e+01 9.100591001973004635e-02 3.193612825651302245e+01 1.021947895791583960e-01
8.000000000000000000e+01 3.195513631669535215e+01 1.054510501549064949e-01 3.197610160745559682e+01 9.113131041875219274e-02 3.198012410881800704e+01 1.007366090572213990e-01
