# Battery data exported from 'SOC vs EMF Summary_2023.11.15.xlsx'  
# Columns are:
#  1 - SOC in percent
#  2,3 charge / dischaged V at 0 degree C
#  4,5 charge / dischaged V at 20 degree C
#  6,7 charge / dischaged V at 40 degree C
 46.0 29.412 29.217 29.392 29.242 29.406 29.249
 46.5 29.439 29.242 29.420 29.270 29.434 29.275
 47.0 29.468 29.268 29.446 29.294 29.462 29.302
 47.5 29.497 29.296 29.475 29.321 29.491 29.330
 48.0 29.525 29.322 29.506 29.348 29.522 29.358
 48.5 29.557 29.351 29.535 29.378 29.553 29.387
 49.0 29.589 29.381 29.565 29.406 29.585 29.416
 49.5 29.621 29.409 29.601 29.437 29.618 29.446
 50.0 29.654 29.439 29.632 29.467 29.652 29.478
 50.5 29.691 29.472 29.667 29.499 29.687 29.510
 51.0 29.729 29.504 29.703 29.532 29.724 29.543
 51.5 29.767 29.538 29.740 29.566 29.761 29.577
 52.0 29.808 29.572 29.779 29.598 29.800 29.611
 52.5 29.850 29.605 29.818 29.635 29.840 29.646
 53.0 29.895 29.644 29.861 29.671 29.881 29.682
 53.5 29.944 29.680 29.904 29.708 29.924 29.720
 54.0 29.997 29.719 29.949 29.747 29.968 29.757
 54.5 30.054 29.758 29.996 29.784 30.014 29.796
 55.0 30.118 29.796 30.047 29.823 30.063 29.835
 55.5 30.186 29.839 30.101 29.863 30.115 29.874
 56.0 30.251 29.879 30.163 29.903 30.171 29.915
 56.5 30.310 29.923 30.230 29.944 30.232 29.956
 57.0 30.360 29.966 30.300 29.988 30.295 29.998
 57.5 30.408 30.011 30.360 30.032 30.357 30.041
 58.0 30.455 30.060 30.413 30.079 30.413 30.087
 58.5 30.500 30.109 30.461 30.129 30.463 30.135
 59.0 30.543 30.163 30.506 30.182 30.511 30.188
 59.5 30.584 30.217 30.552 30.241 30.556 30.245
 60.0 30.623 30.272 30.596 30.303 30.598 30.311
 60.5 30.660 30.330 30.637 30.370 30.639 30.382
 61.0 30.696 30.386 30.676 30.437 30.678 30.450
 61.5 30.733 30.442 30.713 30.497 30.717 30.513
 62.0 30.771 30.496 30.752 30.554 30.755 30.569
 62.5 30.806 30.549 30.789 30.607 30.792 30.619
 63.0 30.840 30.599 30.825 30.656 30.829 30.665
 63.5 30.875 30.647 30.861 30.702 30.865 30.708
 64.0 30.907 30.693 30.896 30.745 30.901 30.749
 64.5 30.943 30.738 30.931 30.786 30.937 30.788
 65.0 30.975 30.781 30.964 30.827 30.972 30.827
 65.5 31.005 30.822 30.999 30.866 31.007 30.865
 66.0 31.042 30.862 31.033 30.902 31.041 30.901
 66.5 31.074 30.901 31.067 30.940 31.074 30.937
 67.0 31.107 30.938 31.100 30.975 31.107 30.972
 67.5 31.138 30.975 31.132 31.010 31.140 31.007
 68.0 31.168 31.010 31.165 31.046 31.173 31.042
 68.5 31.200 31.045 31.198 31.079 31.205 31.076
 69.0 31.231 31.080 31.229 31.112 31.237 31.109
 69.5 31.261 31.114 31.261 31.145 31.268 31.142
 70.0 31.291 31.147 31.291 31.177 31.300 31.174
 70.5 31.322 31.180 31.323 31.210 31.331 31.207
 71.0 31.351 31.212 31.354 31.241 31.362 31.239
 71.5 31.383 31.245 31.385 31.274 31.393 31.271
 72.0 31.415 31.277 31.416 31.305 31.425 31.303
 72.5 31.446 31.310 31.448 31.339 31.458 31.336
 73.0 31.477 31.344 31.481 31.371 31.491 31.368
 73.5 31.509 31.374 31.516 31.405 31.525 31.402
 74.0 31.542 31.409 31.550 31.438 31.559 31.436
 74.5 31.577 31.448 31.586 31.473 31.595 31.471
 75.0 31.612 31.483 31.620 31.508 31.631 31.507
 75.5 31.651 31.517 31.658 31.545 31.669 31.543
 76.0 31.689 31.555 31.695 31.583 31.707 31.580
 76.5 31.728 31.595 31.734 31.621 31.746 31.619
 77.0 31.767 31.634 31.775 31.660 31.786 31.659
 77.5 31.807 31.674 31.817 31.702 31.828 31.700
 78.0 31.848 31.716 31.859 31.743 31.869 31.742
 78.5 31.889 31.758 31.902 31.787 31.912 31.784
 79.0 31.933 31.800 31.945 31.830 31.956 31.828
 79.5 31.977 31.845 31.989 31.875 32.000 31.872
 80.0 32.021 31.889 32.033 31.919 32.043 31.917
 80.5 32.065 31.933 32.078 31.964 32.088 31.964
 81.0 32.109 31.979 32.123 32.012 32.133 32.009
 81.5 32.154 32.023 32.167 32.055 32.178 32.055
 82.0 32.198 32.067 32.212 32.102 32.222 32.101
 82.5 32.240 32.111 32.255 32.147 32.265 32.147
 83.0 32.282 32.155 32.298 32.190 32.308 32.192
 83.5 32.325 32.199 32.340 32.236 32.350 32.237
 84.0 32.367 32.242 32.382 32.278 32.391 32.280
 84.5 32.405 32.283 32.421 32.317 32.430 32.322
 85.0 32.445 32.322 32.458 32.360 32.468 32.363
 85.5 32.481 32.361 32.495 32.400 32.504 32.401
 86.0 32.518 32.398 32.529 32.435 32.537 32.438
 86.5 32.548 32.434 32.561 32.469 32.569 32.473
 87.0 32.581 32.466 32.588 32.501 32.597 32.505
 87.5 32.608 32.495 32.616 32.529 32.622 32.534
 88.0 32.631 32.522 32.639 32.557 32.645 32.560
 88.5 32.653 32.545 32.660 32.578 32.665 32.583
 89.0 32.674 32.567 32.678 32.598 32.683 32.604
 89.5 32.693 32.587 32.695 32.617 32.699 32.622
 90.0 32.710 32.604 32.711 32.636 32.715 32.639
 90.5 32.726 32.621 32.728 32.651 32.730 32.656
 91.0 32.741 32.637 32.741 32.665 32.746 32.672
 91.5 32.758 32.652 32.756 32.683 32.761 32.688
 92.0 32.774 32.667 32.772 32.698 32.777 32.704
 92.5 32.791 32.685 32.790 32.716 32.795 32.721
 93.0 32.809 32.702 32.809 32.735 32.814 32.740
 93.5 32.830 32.722 32.827 32.755 32.834 32.760
 94.0 32.851 32.743 32.849 32.774 32.856 32.782
 94.5 32.876 32.765 32.874 32.801 32.881 32.806
 95.0 32.903 32.790 32.901 32.830 32.909 32.834
 95.5 32.934 32.818 32.932 32.861 32.942 32.866
 96.0 32.970 32.850 32.968 32.894 32.979 32.902
 96.5 33.011 32.889 33.009 32.936 33.021 32.945
 97.0 33.057 32.936 33.058 32.985 33.071 32.994
 97.5 33.112 32.987 33.115 33.041 33.128 33.053
 98.0 33.175 33.052 33.181 33.110 33.194 33.122
 98.5 33.251 33.130 33.256 33.192 33.271 33.206
 99.0 33.337 33.227 33.345 33.291 33.361 33.305
 99.5 33.434 33.351 33.449 33.409 33.463 33.425
 100.0 33.600 33.600 33.600 33.600 33.600 33.600
