,Time_opsim,Solar power (watts),Solar X,Solar Y,Solar Z,Panel E Temp,Panel W Temp,Panel Top Temp,Panel E Efficiency,Panel W Efficiency,Panel Top Efficiency
1934,483.4999999925494,0.0,-0.4348027207442981,-0.3755023834407306,-0.8185014074903516,-171.5635013298089,-171.5635013298089,-171.5635013298089,0.3561646294826418,0.3561646294826418,0.3561646294826418
1935,483.75,0.0,-0.4328157907049672,-0.3758835887126751,-0.8193790447972871,-171.58769314102574,-171.58769314102574,-171.58769314102574,0.3561684580107376,0.3561684580107376,0.3561684580107376
1936,483.9999999962747,0.0,-0.4308267597962683,-0.3762630221719212,-0.8202526691145241,-171.61188495222564,-171.61188495222564,-171.61188495222564,0.3561722858684435,0.3561722858684435,0.3561722858684435
1937,484.2499999925494,0.0,-0.428835637676573,-0.3766406819726701,-0.8211222762425149,-171.63607676342554,-171.63607676342554,-171.63607676342554,0.3561761130557622,0.3561761130557622,0.3561761130557622
1938,484.5,0.0,-0.4268424340174817,-0.3770165662770506,-0.8219878619996125,-171.66026857464237,-171.66026857464237,-171.66026857464237,0.3561799395726963,0.3561799395726963,0.3561799395726963
1939,484.7499999962747,0.0,-0.4248471584980399,-0.3773906732562395,-0.8228494222245912,-171.68446038584227,-171.68446038584227,-171.68446038584227,0.3561837654192404,0.3561837654192404,0.3561837654192404
1940,484.9999999925494,0.0,-0.4228498208071508,-0.3777630010899914,-0.8237069527755874,-171.70865219704217,-171.70865219704217,-171.70865219704217,0.3561875905953974,0.3561875905953974,0.3561875905953974
1941,485.25,0.0,-0.4208504306460043,-0.378133547966182,-0.8245604495290687,-171.732844008259,-171.732844008259,-171.732844008259,0.3561914151011698,0.3561914151011698,0.3561914151011698
1942,485.4999999962747,0.0,-0.4188489977230932,-0.3785023120817525,-0.8254099083819675,-171.7570358194589,-171.7570358194589,-171.7570358194589,0.3561952389365522,0.3561952389365522,0.3561952389365522
1943,485.7499999925494,0.0,-0.4168455317574495,-0.378869291642095,-0.8262553252502922,-171.7812276306588,-171.7812276306588,-171.7812276306588,0.3561990621015475,0.3561990621015475,0.3561990621015475
1944,486.0,0.0,-0.414840042477792,-0.3792344848612138,-0.8270966960694943,-171.80541944187564,-171.80541944187564,-171.80541944187564,0.3562028845961582,0.3562028845961582,0.3562028845961582
1945,486.2499999962747,0.0,-0.4128325396216404,-0.379597889961889,-0.8279340167948338,-171.82961125307554,-171.82961125307554,-171.82961125307554,0.3562067064203789,0.3562067064203789,0.3562067064203789
1946,486.4999999925494,0.0,-0.4108230329369293,-0.3799595051753767,-0.8287672834007056,-171.85380306427544,-171.85380306427544,-171.85380306427544,0.3562105275742124,0.3562105275742124,0.3562105275742124
1947,486.75,0.0,-0.4088115321811313,-0.380319328741572,-0.8295964918810083,-171.87799487549228,-171.87799487549228,-171.87799487549228,0.3562143480576614,0.3562143480576614,0.3562143480576614
1948,486.9999999962747,0.0,-0.4067980471203862,-0.3806773589091661,-0.8304216382494991,-171.90218668669218,-171.90218668669218,-171.90218668669218,0.3562181678707204,0.3562181678707204,0.3562181678707204
1949,487.2499999925494,0.0,-0.4047825875319473,-0.3810335939352052,-0.8312427185387927,-171.92637849789207,-171.92637849789207,-171.92637849789207,0.3562219870133923,0.3562219870133923,0.3562219870133923
1950,487.5,0.0,-0.4027651631991378,-0.3813880320859951,-0.8320597288024123,-171.9505703091089,-171.9505703091089,-171.9505703091089,0.3562258054856795,0.3562258054856795,0.3562258054856795
1951,487.7499999962747,0.0,-0.4007457839188038,-0.3817406716357641,-0.8328726651117679,-171.9747621203088,-171.9747621203088,-171.9747621203088,0.3562296232875769,0.3562296232875769,0.3562296232875769
1952,487.9999999925494,0.0,-0.3987244594929282,-0.3820915108681625,-0.8336815235595407,-171.9989539315087,-171.9989539315087,-171.9989539315087,0.356233440419087,0.356233440419087,0.356233440419087
1953,488.25,0.0,-0.3967011997361038,-0.382440548074933,-0.8344863002566794,-172.02314574272552,-172.02314574272552,-172.02314574272552,0.3562372568802125,0.3562372568802125,0.3562372568802125
1954,488.4999999962747,0.0,-0.3946760144696301,-0.3827877815569518,-0.8352869913347601,-172.04733755392544,-172.04733755392544,-172.04733755392544,0.3562410726709482,0.3562410726709482,0.3562410726709482
1955,488.7499999925494,0.0,-0.3926489135256494,-0.3831332096235059,-0.8360835929443405,-172.07152936512534,-172.07152936512534,-172.07152936512534,0.3562448877912966,0.3562448877912966,0.3562448877912966
1956,489.0,0.0,-0.3906199067445944,-0.3834768305927336,-0.8368761012559722,-172.09572117634218,-172.09572117634218,-172.09572117634218,0.3562487022412605,0.3562487022412605,0.3562487022412605
1957,489.2499999962747,0.0,-0.3885890039759768,-0.3838186427914914,-0.8376645124598844,-172.11991298754208,-172.11991298754208,-172.11991298754208,0.3562525160208344,0.3562525160208344,0.3562525160208344
1958,489.4999999925494,0.0,-0.3865562150775017,-0.3841586445555,-0.8384488227663256,-172.14410479874198,-172.14410479874198,-172.14410479874198,0.3562563291300211,0.3562563291300211,0.3562563291300211
1959,489.75,0.0,-0.3845215499175333,-0.3844968342289267,-0.8392290284046132,-172.16829660995882,-172.16829660995882,-172.16829660995882,0.3562601415688232,0.3562601415688232,0.3562601415688232
1960,489.9999999962747,0.0,-0.3824850183733849,-0.3848332101646801,-0.8400051256238015,-172.1924884211587,-172.1924884211587,-172.1924884211587,0.3562639533372354,0.3562639533372354,0.3562639533372354
1961,490.2499999925494,0.0,-0.3804466303278953,-0.3851677707249775,-0.8407771106939703,-172.2166802323586,-172.2166802323586,-172.2166802323586,0.3562677644352604,0.3562677644352604,0.3562677644352604
1962,490.5,0.0,-0.3784063956769532,-0.3855005142800858,-0.8415449799033718,-172.24087204357542,-172.24087204357542,-172.24087204357542,0.3562715748629008,0.3562715748629008,0.3562715748629008
1963,490.7499999962747,0.0,-0.3763643243218847,-0.3858314392095952,-0.8423087295613074,-172.26506385477535,-172.26506385477535,-172.26506385477535,0.3562753846201513,0.3562753846201513,0.3562753846201513
1964,490.9999999925494,0.0,-0.3743204261761333,-0.3861605439013058,-0.8430683559956248,-172.28925566597525,-172.28925566597525,-172.28925566597525,0.3562791937070146,0.3562791937070146,0.3562791937070146
1965,491.25,0.0,-0.3722747111576406,-0.3864878267524868,-0.8438238555555508,-172.31344747719206,-172.31344747719206,-172.31344747719206,0.3562830021234933,0.3562830021234933,0.3562830021234933
1966,491.4999999962747,0.0,-0.3702271891963734,-0.3868132861686375,-0.8445752246088991,-172.33763928839198,-172.33763928839198,-172.33763928839198,0.3562868098695821,0.3562868098695821,0.3562868098695821
