solar_pow,time
119.8369166233453,61148.947916666664
119.88683825230319,61148.958333333336
119.93607541455063,61148.96875
119.9846277159238,61148.979166666664
120.03249486583302,61148.989583333336
120.07967667334404,61149.0
120.12617304315631,61149.010416666664
120.17198397159328,61149.020833333336
120.21710954232326,61149.03125
120.26154992224217,61149.041666666664
120.30530535727955,61149.052083333336
120.34837616784591,61149.0625
120.39076274476156,61149.072916666664
120.43246554471199,61149.083333333336
120.47348508595016,61149.09375
120.51382194374762,61149.104166666664
120.55347674615145,61149.114583333336
120.5924501693733,61149.125
120.63074293351545,61149.135416666664
120.66835579799398,61149.145833333336
120.70528955730884,61149.15625
120.7415450364786,61149.166666666664
120.77712308685278,61149.177083333336
120.8120245816487,61149.1875
120.8462504117286,61149.197916666664
120.87980148133562,61149.208333333336
120.91267870391256,61149.21875
120.94488299794122,61149.229166666664
120.9764152828885,61149.239583333336
121.00727647510476,61149.25
121.0374674839639,61149.260416666664
121.06698920797885,61149.270833333336
121.09584253088666,61149.28125
121.12402831808811,61149.291666666664
121.1515474128783,61149.302083333336
121.17840063294325,61149.3125
121.20458876694478,61149.322916666664
121.23011257113663,61149.333333333336
121.25497276609296,61149.34375
121.27917003355576,61149.354166666664
121.30270501343756,61149.364583333336
121.32557830080792,61149.375
121.34779044314519,61149.385416666664
121.36934193757747,61149.395833333336
121.41495718005547,61149.40625
121.46040892540944,61149.416666666664
121.50518888947039,61149.427083333336
121.5492969304232,61149.4375
121.592732845321,61149.447916666664
121.63549636788952,61149.458333333336
121.67758716658815,61149.46875
121.71900484288396,61149.479166666664
121.75974892961224,61149.489583333336
121.79981888930416,61149.5
121.83921411297312,61149.510416666664
121.8779339187521,61149.520833333336
121.91597755063461,61149.53125
121.9533441777342,61149.541666666664
121.99003289319907,61149.552083333336
122.02604271350837,61149.5625
122.06137257794518,61149.572916666664
122.09602134807767,61149.583333333336
122.12998780730284,61149.59375
122.16327066086835,61149.604166666664
122.19586853559373,61149.614583333336
122.22777997994112,61149.625
122.25900346432576,61149.635416666664
122.28953738130929,61149.645833333336
122.31938004597558,61149.65625
122.34852969666194,61149.666666666664
122.37698449554867,61149.677083333336
122.40474252936978,61149.6875
122.43180181053798,61149.697916666664
122.45816027805945,61149.708333333336
122.48381579864841,61149.71875
122.5087661681651,61149.729166666664
122.53300911290592,61149.739583333336
122.55654229100936,61149.75
122.5793632942858,61149.760416666664
122.60146964975944,61149.770833333336
122.62285882147322,61149.78125
122.64352821255751,61149.791666666664
122.66347516708908,61149.802083333336
122.68269697217482,61149.8125
122.7011908603402,61149.822916666664
122.7189540116493,61149.833333333336
122.7359835560415,61149.84375
122.75227657590031,61149.854166666664
122.7678301085821,61149.864583333336
122.78264114884429,61149.875
122.79670665170818,61149.885416666664
122.81002353514188,61149.895833333336
122.82258868272689,61149.90625
122.83439894677379,61149.916666666664
122.84545115103612,61149.927083333336
122.85574209371094,61149.9375
122.8652685505252,61149.947916666664
122.87402727781497,61149.958333333336
122.88201501546499,61149.96875
122.88922849028515,61149.979166666664
122.89566441901584,61149.989583333336
122.90131951151663,61150.0
122.9061904741458,61150.010416666664
122.91027401292197,61150.020833333336
122.91356683668741,61150.03125
122.9160656606077,61150.041666666664
122.91776720928723,61150.052083333336
122.9186682200357,61150.0625
122.918765446381,61150.072916666664
122.91805566113462,61150.083333333336
122.91653565972445,61150.09375
122.9142022635258,61150.104166666664
122.91105232310458,61150.114583333336
122.90708272137806,61150.125
122.90229037690902,61150.135416666664
122.89667224706761,61150.145833333336
122.89022533109991,61150.15625
122.882946673404,61150.166666666664
122.8748333665426,61150.177083333336
122.86588255411138,61150.1875
122.85609143403207,61150.197916666664
122.84545726129156,61150.208333333336
122.83397735081306,61150.21875
122.82164908039152,61150.229166666664
122.80846989348544,61150.239583333336
122.79443730164856,61150.25
122.77954888754196,61150.260416666664
122.76380230731259,61150.270833333336
122.7471952929226,61150.28125
122.72972565492995,61150.291666666664
122.71139128452049,61150.302083333336
122.69219015586026,61150.3125
122.67212032829595,61150.322916666664
122.65117994835717,61150.333333333336
122.62936725173597,61150.34375
122.60668056530713,61150.354166666664
122.58311830875039,61150.364583333336
122.5586789962764,61150.375
122.53336123837009,61150.385416666664
122.50716374306657,61150.395833333336
122.48008531744082,61150.40625
122.45212486881934,61150.416666666664
122.42328140614883,61150.427083333336
122.39355404067285,61150.4375
122.36294198714415,61150.447916666664
122.33144456472034,61150.458333333336
122.29906119727362,61150.46875
122.26579141443082,61150.479166666664
122.2316348517848,61150.489583333336
122.19659125124322,61150.5
122.16066046135816,61150.510416666664
122.1238424374202,61150.520833333336
122.08613724133114,61150.53125
122.0475450415743,61150.541666666664
122.00806611290474,61150.552083333336
121.96770083595493,61150.5625
121.92644969676223,61150.572916666664
121.88431328609795,61150.583333333336
121.8412922987205,61150.59375
121.79738753240682,61150.604166666664
121.75259988715797,61150.614583333336
121.70693036381084,61150.625
121.6603800629329,61150.635416666664
121.61295018343966,61150.645833333336
121.56464202106372,61150.65625
121.51545696669166,61150.666666666664
121.46539650478923,61150.677083333336
121.41446221133964,61150.6875
121.36265575199869,61150.697916666664
121.30997887999317,61150.708333333336
121.25643343388981,61150.71875
121.20202133535524,61150.729166666664
121.1467445866503,61150.739583333336
121.09060526809387,61150.75
121.03360553555001,61150.760416666664
120.97574761759685,61150.770833333336
120.91703381270935,61150.78125
120.85746648628074,61150.791666666664
120.79704806773717,61150.802083333336
120.73578104725078,61150.8125
120.67366797249821,61150.822916666664
120.61071144569698,61150.833333333336
120.54691411975023,61150.84375
120.48227869509242,61150.854166666664
120.41680791611523,61150.864583333336
120.35050456739273,61150.875
120.29277550655397,61150.885416666664
120.2425510617587,61150.895833333336
120.19145073458026,61150.90625
120.13947715816465,61150.916666666664
120.08663298979252,61150.927083333336
120.03292090680256,61150.9375
119.97834360271041,61150.947916666664
119.92290378302866,61150.958333333336
119.86660416111184,61150.96875
119.80944745420646,61150.979166666664
119.75143637910509,61150.989583333336
119.69257364776735,61151.0
119.6328619635965,61151.010416666664
119.57230401659348,61151.020833333336
119.510902479316,61151.03125
119.44866000283395,61151.041666666664
119.3855792121068,61151.052083333336
119.32166270156011,61151.0625
119.25691303146571,61151.072916666664
119.19133272292461,61151.083333333336
119.12492425399013,61151.09375
119.05769005539676,61151.104166666664
118.98963250634588,61151.114583333336
118.92075393006135,61151.125
118.85105659005691,61151.135416666664
118.78054268573396,61151.145833333336
118.7092143483364,61151.15625
118.63707363701342,61151.166666666664
118.56412253490222,61151.177083333336
118.49036294510807,61151.1875
118.41579668692415,61151.197916666664
118.34042549212327,61151.208333333336
118.26425100115677,61151.21875
118.18727475969305,61151.229166666664
118.10949821509952,61151.239583333336
118.0309227128006,61151.25
117.95154949325324,61151.260416666664
117.8713796886087,61151.270833333336
117.79041431953232,61151.28125
117.7086542922629,61151.291666666664
117.62610039590194,61151.302083333336
117.54275329932098,61151.3125
117.4586135488279,61151.322916666664
117.37368156557844,61151.333333333336
117.28795764320805,61151.34375
117.20144194551588,61151.354166666664
117.114134504712,61151.364583333336
117.02603521922106,61151.375
116.93714385196378,61151.385416666664
116.84746002884488,61151.395833333336
116.75698323736637,61151.40625
116.66571282524862,61151.416666666664
116.57364799932765,61151.427083333336
116.480787824723,61151.4375
116.38713122408805,61151.447916666664
116.2926769771633,61151.458333333336
116.19742372009526,61151.46875
116.10136994567254,61151.479166666664
116.00451400309947,61151.489583333336
115.90685409815282,61151.5
115.80838829391922,61151.510416666664
115.70911451113918,61151.520833333336
115.60903052906994,61151.53125
115.50813398659977,61151.541666666664
115.40642238360414,61151.552083333336
115.30389308211817,61151.5625
115.20054330816498,61151.572916666664
115.09637015379477,61151.583333333336
114.99137057880506,61151.59375
114.8855414135162,61151.604166666664
114.77887936105598,61151.614583333336
114.6713810000143,61151.625
114.56304278765765,61151.635416666664
114.45386106322863,61151.645833333336
114.34383205091999,61151.65625
114.2329518638482,61151.666666666664
114.12121650820079,61151.677083333336
114.00862188650827,61151.6875
113.8951638028316,61151.697916666664
113.7808379667214,61151.708333333336
113.66563999819451,61151.71875
113.54956543265865,61151.729166666664
113.43260972614875,61151.739583333336
113.31476826048177,61151.75
113.19603634926222,61151.760416666664
113.07640924330744,61151.770833333336
112.9558821368403,61151.78125
112.83445017374154,61151.791666666664
112.71210845399399,61151.802083333336
112.58885203988937,61151.8125
112.46467596351394,61151.822916666664
112.33957523330976,61151.833333333336
112.21354484102582,61151.84375
112.08657976991401,61151.854166666664
111.95867500125658,61151.864583333336
111.82982552271676,61151.875
111.70002633585966,61151.885416666664
111.56927246461879,61151.895833333336
111.4375589629529,61151.90625
111.30488092330909,61151.916666666664
111.17123348528672,61151.927083333336
111.03661184393482,61151.9375
110.9010112588712,61151.947916666664
110.76442706254602,61151.958333333336
110.6268546696104,61151.96875
110.48828958590806,61151.979166666664
110.3487274172063,61151.989583333336
110.2081638792732,61152.0
110.06659480614982,61152.010416666664
109.92401616017393,61152.020833333336
109.7804240412924,61152.03125
109.63581469634765,61152.041666666664
109.490184528644,61152.052083333336
109.34353010764744,61152.0625
109.19584817830527,61152.072916666664
109.04713567081097,61152.083333333336
108.90035992553143,61152.09375
108.75603773022337,61152.104166666664
108.61064281782751,61152.114583333336
108.4641728603765,61152.125
108.31662576262636,61152.135416666664
108.16799967177381,61152.145833333336
108.01829298683202,61152.15625
107.86750436796794,61152.166666666664
107.71563274526382,61152.177083333336
107.56267732833786,61152.1875
107.40863761532322,61152.197916666664
107.25351340098658,61152.208333333336
107.09730478631639,61152.21875
106.9400121866189,61152.229166666664
106.78163633960295,61152.239583333336
106.6221783141427,61152.25
106.46163951793032,61152.260416666664
106.30002170501254,61152.270833333336
106.13732698372527,61152.28125
105.97355782369226,61152.291666666664
105.8087170629872,61152.302083333336
105.64280791461044,61152.3125
105.47583397330868,61152.322916666664
105.30779922163543,61152.333333333336
105.13870803551157,61152.34375
104.96856519004744,61152.354166666664
104.79737586465765,61152.364583333336
104.6251456476063,61152.375
104.45188054082766,61152.385416666664
104.27758696380585,61152.395833333336
104.10227175694712,61152.40625
103.92594218531968,61152.416666666664
103.7486059411615,61152.427083333336
103.57027114606433,61152.4375
103.39094635331988,61152.447916666664
103.21064054890884,61152.458333333336
103.02936315258376,61152.46875
102.84712401856268,61152.479166666664
102.66393343522617,61152.489583333336
102.47980212434179,61152.5
102.29474124033811,61152.510416666664
102.1087623685829,61152.520833333336
101.92187752255558,61152.53125
101.73409914188977,61152.541666666664
101.54544008849108,61152.552083333336
101.35591364263615,61152.5625
101.165533498244,61152.572916666664
100.97431375826524,61152.583333333336
100.78226892806899,61152.59375
100.58941390947328,61152.604166666664
100.39576399372575,61152.614583333336
100.2013348531094,61152.625
100.00614253351289,61152.635416666664
99.81020344476616,61152.645833333336
99.6135343507597,61152.65625
99.41615235951862,61152.666666666664
99.21807491218186,61152.677083333336
99.01931977040462,61152.6875
98.81990500496592,61152.697916666664
98.61984898204193,61152.708333333336
98.41917034950491,61152.71875
98.21788802231441,61152.729166666664
98.01602116794976,61152.739583333336
